ID	LOCAL_ID	LANGUAGE	CONCEPT	INDONESIAN	VALUE	FORM
1778	/records/1923444	As	black	hitam	maten	maten
1779	/records/1923529	As	what	apa	mato	mato
1780	/records/1923501	As	give	memberi	mbi	mbi
1781	/records/1923508	As	play	bermain	mbi	mbi
1782	/records/1923454	As	dry (grass)	kering	me	me
1783	/records/1923451	As	cold (wind)	dingin	meje	meɟe
1784	/records/1923483	As	wide (path)	lebar	melapo	melapo
1785	/records/1923517	As	sleep	tidur	menek	menek
1786	/records/1923473	As	smooth (stone)	licin	merape	merape
1787	/records/1923493	As	die	mati	mi	mi
1788	/records/1923384	As	person	orang	mi	mi
1789	/records/1923399	As	garden	kebun	mim	mim
1790	/records/1923530	As	who	siapa	mimato	mimato
1791	/records/1923469	As	same	sama	mish	miʃ
1792	/records/1923452	As	different	berbeda	mishala	miʃala
1793	/records/1923504	As	hold	pegang	misyu	misju
1794	/records/1923478	As	thick (stick)	tebal	mitaro	mitaro
1795	/records/1923494	As	dig	gali	mkim	mkim
1796	/records/1923373	As	dog	anjing	mo	mo
1797	/records/1923385	As	pig	babi	mo	mo
1798	/records/1923375	As	female	perempuan	mobi	mobi
1799	/records/1923381	As	male	laki-laki	moman	moman
1800	/records/1923357	As	finger	jari	mpaku	mpaku
1801	/records/1923524	As	throw (stone)	melempar	mti	mti
1802	/records/1923464	As	narrow (path)	sempit	mu	mu
1803	/records/1923506	As	know	tahu	mun	mun
1804	/records/1923487	As	blow	tiup	mush	muʃ
1805	/records/1923507	As	live	hidup	mwane	mʷane
1806	/records/1923467	As	old (house)	lama	nam	nam
1807	/records/1923423	As	sun	matahari	nan	nan
1808	/records/1923500	As	fly (bird)	terbang	napo	napo
1809	/records/1923369	As	tongue	lidah	nareh	nareh
1810	/records/1923383	As	mother	ibu	nen	nen
1811	/records/1923398	As	fruit	buah	nepu	nepu
1812	/records/1923416	As	seed	biji	nepu	nepu
1813	/records/1923390	As	wing	ayap	nfayar	nfajar
1814	/records/1923488	As	breathe	bernapas	nina	nina
1815	/records/1923349	As	back	punggung	ntau	ntau
1816	/records/1923363	As	meat, flesh	daging	nwoana	nʷoana
1817	/records/1923424	As	thorn	duri	nyala	ɲala
1818	/records/1923367	As	skin	kulit	nyanyi	ɲaɲi
1819	/records/1923403	As	leaf	daun	nyanyu	ɲaɲu
1820	/records/1923421	As	stone	batu	pa	pa
1821	/records/1923355	As	elbow	siku	pa nemu	pa nemu
1822	/records/1923405	As	moon	bulan	pai	pai
1823	/records/1923538	As	right side	kanan	palfi	palfi
1824	/records/1923535	As	left side	kiri	palpe	palpe
1825	/records/1923351	As	body hair	bulu badan	pani pulu	pani pulu
1826	/records/1923400	As	grass	alang-alang	sarois	sarois
1827	/records/1923527	As	walk	berjalan	shem	ʃem
1828	/records/1923442	As	nine	sembilan	shin	ʃin
1829	/records/1923528	As	wash (clothes)	mencuci	sho	ʃo
1830	/records/1923353	As	breast	susu	sus	sus
1831	/records/1923503	As	hit	pukul	table	table
1832	/records/1923470	As	sharp (stick)	tajam	tahi	tahi
1833	/records/1923450	As	blunt (stick)	tumpul	talimka	talimka
1834	/records/1923395	As	egg	telur	talo	talo
1835	/records/1923354	As	ear	telinga	tana	tana
1836	/records/1923352	As	bone	tulang	tau	tau
1837	/records/1923420	As	star	bintang	taun	taun
1838	/records/1923388	As	tail	ekor	telamu	telamu
1839	/records/1923491	As	count	hitung	tem	tem
1840	/records/1923434	As	one	satu	tem	tem
1841	/records/1923397	As	fog	kabit	temo	temo
1842	/records/1923411	As	roof	atap	tetes	tetes
1843	/records/1923520	As	stab	tikam	ti	ti
1844	/records/1923492	As	cry	menangis	tinish	tiniʃ
1845	/records/1923446	As	red	merah	tlami	tlami
1846	/records/1923436	As	three	tiga	to	to
1847	/records/1923360	As	head	kepala	tu	tu
1848	/records/1923358	As	hair (head)	rambut	tupis	tupis
1849	/records/1923422	As	stick	tongkat	tush	tuʃ
1850	/records/1923380	As	louse	kutu	u	u
1851	/records/1923531	As	at	di	um	um
1852	/records/1923401	As	house	rumah	um	um
1853	/records/1923537	As	outside	di luar	umnili	umnili
1854	/records/1923534	As	inside	di dalam	umnulum	umnulum
1855	/records/1923533	As	in front	di depan	umta	umta
1856	/records/1923515	As	sing	menyanyi	umu	umu
1857	/records/1923408	As	night	malam	up	up
1858	/records/1923455	As	evil (person)	jahat	viga	viɡa
1859	/records/1923441	As	eight	delapan	wal	wal
1860	/records/1923412	As	rope	tali	wani	wani
1861	/records/1923439	As	six	enam	wanom	wanom
1862	/records/1923427	As	water	air	we	we
1863	/records/1923463	As	many	banyak	wenah	wenah
1864	/records/1923499	As	flow (river)	mengalir	wenish	weniʃ
1865	/records/1923428	As	wind	angin	wo	wo
1866	/records/1923394	As	cloud	awan	wonilas	wonilas
1867	/records/1923477	As	that	itu	yafire	jafire
1868	/records/1923396	As	fire	api	yap	jap
1869	/records/1923377	As	fly	lalat	yinang	jinaŋ
1870	/records/1923379	As	leech	lintah	yu	ju
